reference_area,measure,sex,age,education_level,domain,ref_area,measure_1,unit_measure,unit_of_measure,age_1,sex_1,education_lev,domain_1,year,year_1,value,observation_value,obs_status,observation_status,unit_mult,unit_multiplier,decimals,decimals_1,base_per,base_period
Portugal,6_1_DEP,_T,_T,Total,HSL_6,PRT,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,13.82810914,,A,Normal value,0,Units,2,Two,,
Portugal,6_1_VER,_T,_T,Total,HSL_6,PRT,Top reading scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.689723992,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,F,_T,Total,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Female,_T,Knowledge and skills,2022,,466.52,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,M,_T,Total,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Male,_T,Knowledge and skills,2022,,477.17,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,_T,_T,Primary education,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2015,,457.34546,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,_T,_T,Secondary education,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2015,,483.57335,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,_T,_T,Tertiary education,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2015,,524.02002,,A,Normal value,0,Units,2,Two,,
Portugal,6_2,_T,_T,Total,HSL_6,PRT,Student mathematics skills,PO,Points,Total,Total,_T,Knowledge and skills,2022,,471.91,,A,Normal value,0,Units,2,Two,,
Portugal,6_2_DEP,_T,_T,Total,HSL_6,PRT,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,13.82810914,,A,Normal value,0,Units,2,Two,,
Portugal,6_2_VER,_T,_T,Total,HSL_6,PRT,Top mathematics scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.655676966,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,F,_T,Total,HSL_6,PRT,Student science skills,PO,Points,Total,Female,_T,Knowledge and skills,2022,,485.24,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,M,_T,Total,HSL_6,PRT,Student science skills,PO,Points,Total,Male,_T,Knowledge and skills,2022,,483.53,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,_T,_T,Primary education,HSL_6,PRT,Student science skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2015,,463.90212,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,_T,_T,Secondary education,HSL_6,PRT,Student science skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2015,,493.43409,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,_T,_T,Tertiary education,HSL_6,PRT,Student science skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2015,,532.59534,,A,Normal value,0,Units,2,Two,,
Portugal,6_3,_T,_T,Total,HSL_6,PRT,Student science skills,PO,Points,Total,Total,_T,Knowledge and skills,2022,,484.37,,A,Normal value,0,Units,2,Two,,
Portugal,6_3_DEP,_T,_T,Total,HSL_6,PRT,"Students with low skills in reading, mathematics and science",PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2022,,13.82810914,,A,Normal value,0,Units,2,Two,,
Portugal,6_3_VER,_T,_T,Total,HSL_6,PRT,Top science scores decile,FCTR_D1_SCR,Factor of lowest scores decile,Total,Total,_T,Knowledge and skills,2022,,1.655270708,,A,Normal value,0,Units,2,Two,,
Portugal,6_4_DEP,_T,_T,Total,HSL_6,PRT,Adults with low numeracy skills,PT_ST,Percentage of students,Total,Total,_T,Knowledge and skills,2023,,34.10649442,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,F,_T,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Social connections,2024,,86.64416792,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,M,_T,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Social connections,2024,,89.89249402,,D,Definition differs,0,Units,2,Two,,
Portugal,7_1,_T,MID,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2024,,87.62172871,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,_T,OLD,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Social connections,2024,,84.65801184,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,_T,YOUNG,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Social connections,2024,,95.20076232,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,_T,_T,Primary education,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2023,,82.92475819,,D,Definition differs,0,Units,2,Two,,
Portugal,7_1,_T,_T,Secondary education,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2024,,88.88546002,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,_T,_T,Tertiary education,HSL_7,PRT,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2024,,93.9573834,,A,Normal value,0,Units,2,Two,,
Portugal,7_1,_T,_T,Total,HSL_7,PRT,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Social connections,2024,,88.23379074,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,F,_T,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Social connections,2024,,12.66196898,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,M,_T,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Social connections,2024,,9.551341266,,D,Definition differs,0,Units,2,Two,,
Portugal,7_1_DEP,_T,MID,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2024,,12.08206821,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,_T,OLD,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Social connections,2024,,14.50796429,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,_T,YOUNG,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Social connections,2024,,4.507211917,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,_T,_T,Primary education,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2023,,17.07524181,,D,Definition differs,0,Units,2,Two,,
Portugal,7_1_DEP,_T,_T,Secondary education,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2024,,10.38910163,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,_T,_T,Tertiary education,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2024,,5.973571475,,A,Normal value,0,Units,2,Two,,
Portugal,7_1_DEP,_T,_T,Total,HSL_7,PRT,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Social connections,2024,,11.13588545,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,F,_T,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Female,_T,Social connections,2022,,8.194909079,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,M,_T,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Male,_T,Social connections,2022,,8.22296814,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,MID,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Middle-aged,Total,_T,Social connections,2022,,8.212768948,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,OLD,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Old,Total,_T,Social connections,2022,,8.175407067,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,YOUNG,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Young,Total,_T,Social connections,2022,,8.493090049,,D,Definition differs,0,Units,2,Two,,
Portugal,7_3,_T,_T,Primary education,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Total,ISCED11_1,Social connections,2022,,8.152736024,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,_T,Secondary education,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Total,ISCED11_2_3,Social connections,2022,,8.246923522,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,_T,Tertiary education,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Total,ISCED11_5T8,Social connections,2022,,8.286425409,,A,Normal value,0,Units,2,Two,,
Portugal,7_3,_T,_T,Total,HSL_7,PRT,Satisfaction with personal relationships,0_TO_10,0-10 scale,Total,Total,_T,Social connections,2022,,8.207851496,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,F,_T,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Social connections,2022,,3.225220911,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,M,_T,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Social connections,2022,,2.014517518,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,MID,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2022,,2.301092071,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,OLD,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Old,Total,_T,Social connections,2022,,3.060188097,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,YOUNG,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Young,Total,_T,Social connections,2022,,0.758544171,,D,Definition differs,0,Units,2,Two,,
Portugal,7_3_DEP,_T,_T,Primary education,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2022,,3.690754651,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,_T,Secondary education,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2022,,1.487586168,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,_T,Tertiary education,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2022,,1.616222977,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_DEP,_T,_T,Total,HSL_7,PRT,Satisfaction with personal relationships score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Social connections,2022,,2.666776443,,A,Normal value,0,Units,2,Two,,
Portugal,7_3_VER,_T,_T,Total,HSL_7,PRT,Top personal relationship satisfaction scores quintile,FCTR_Q1_SCR_PERS_REL_SATISFACTION,Factor of lowest personal relationship satisfaction scores quintile,Total,Total,_T,Social connections,2022,,1.837635228,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,F,_T,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Social connections,2022,,10.06098666,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,M,_T,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Social connections,2022,,5.883086501,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,MID,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Middle-aged,Total,_T,Social connections,2022,,5.260685071,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,OLD,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Old,Total,_T,Social connections,2022,,10.07726982,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,YOUNG,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Young,Total,_T,Social connections,2022,,4.013342561,,D,Definition differs,0,Units,2,Two,,
Portugal,7_4,_T,_T,Primary education,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_1,Social connections,2022,,11.49371561,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,_T,Secondary education,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Social connections,2022,,5.283719789,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,_T,Tertiary education,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Social connections,2022,,3.717013781,,A,Normal value,0,Units,2,Two,,
Portugal,7_4,_T,_T,Total,HSL_7,PRT,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Social connections,2022,,8.136483261,,A,Normal value,0,Units,2,Two,,
Portugal,8_1,_T,_T,Total,HSL_8,PRT,Having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,Total,Total,_T,Civic engagement,2023,,24.047249,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,F,_T,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Total,Female,_T,Civic engagement,2023,,56.063713,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,M,_T,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Total,Male,_T,Civic engagement,2023,,55.841232,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,MID,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Middle-aged,Total,_T,Civic engagement,2023,,62.183935,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,OLD,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Old,Total,_T,Civic engagement,2023,,53.463643,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,YOUNG,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Young,Total,_T,Civic engagement,2023,,49.607236,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,_T,Primary education,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Total,Total,ISCED11_1,Civic engagement,2023,,62.993983,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,_T,Secondary education,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Total,Total,ISCED11_2_3,Civic engagement,2023,,52.64,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,_T,Tertiary education,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65_SUB,Percentage of population aged 16-65 in the same subgroup,Total,Total,ISCED11_5T8,Civic engagement,2023,,45.881117,,A,Normal value,0,Units,2,Two,,
Portugal,8_1_DEP,_T,_T,Total,HSL_8,PRT,Not having a say in government,PT_POP_Y16T65,Percentage of population aged 16-65 years,Total,Total,_T,Civic engagement,2023,,56.005286,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,F,_T,Total,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Total,Female,_T,Civic engagement,2015,,71.37471771,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,M,_T,Total,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Total,Male,_T,Civic engagement,2015,,75.73830414,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,MID,Total,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Middle-aged,Total,_T,Civic engagement,2015,,72.84269714,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,OLD,Total,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Old,Total,_T,Civic engagement,2015,,78.98073578,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,YOUNG,Total,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Young,Total,_T,Civic engagement,2015,,57.08974457,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,_T,Secondary education,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Total,Total,ISCED11_2_3,Civic engagement,2015,,69.13851166,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,_T,Tertiary education,HSL_8,PRT,Voter turnout,PT_VOTES_SUB,Percentage of votes in the same subgroup,Total,Total,ISCED11_5T8,Civic engagement,2015,,80.70530701,,A,Normal value,0,Units,2,Two,,
Portugal,8_2,_T,_T,Total,HSL_8,PRT,Voter turnout,PT_VOTES,Percentage of votes,Total,Total,_T,Civic engagement,2025,,58.23,,A,Normal value,0,Units,2,Two,,
Portugal,9_1,_T,_T,Total,HSL_9,PRT,Access to green space,PT_POP_URB,Percentage of urban population,Total,Total,_T,Environmental quality,2018,,51.68694425,,A,Normal value,0,Units,2,Two,,
Portugal,9_2,_T,_T,Total,HSL_9,PRT,Exposed to air pollution,PT_POP,Percentage of population,Total,Total,_T,Environmental quality,2020,,98.250084,,A,Normal value,0,Units,2,Two,,
Portugal,9_3,_T,_T,Total,HSL_9,PRT,Exposure to extreme temperature,PT_POP,Percentage of population,Total,Total,_T,Environmental quality,2023,,5.889411469,,A,Normal value,0,Units,2,Two,,
Romania,10_1,F,_T,Total,HSL_10,ROU,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,Total,Female,_T,Safety,2019,,0.9,,A,Normal value,0,Units,2,Two,,
Romania,10_1,M,_T,Total,HSL_10,ROU,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,Total,Male,_T,Safety,2019,,1.9,,A,Normal value,0,Units,2,Two,,
Romania,10_1,_T,_T,Total,HSL_10,ROU,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,Total,Total,_T,Safety,2019,,1.4,,A,Normal value,0,Units,2,Two,,
Romania,10_2,F,_T,Total,HSL_10,ROU,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Safety,2024,,55.0,,A,Normal value,0,Units,2,Two,,
Romania,10_2,M,_T,Total,HSL_10,ROU,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Safety,2024,,77.5,,D,Definition differs,0,Units,2,Two,,
Romania,10_2,_T,MID,Total,HSL_10,ROU,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Safety,2024,,70.28571429,,A,Normal value,0,Units,2,Two,,
Romania,10_2,_T,OLD,Total,HSL_10,ROU,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Safety,2024,,58.57142857,,A,Normal value,0,Units,2,Two,,
Romania,10_2,_T,YOUNG,Total,HSL_10,ROU,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Safety,2024,,71.14285714,,A,Normal value,0,Units,2,Two,,
